date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
30-05-23,31,Feliz Cumpleaños Ferxxo,Feid,89,155960,album,15,14-09-22,FALSE,https://i.scdn.co/image/ab67616d0000b27373456ed697350847810e52b3
30-05-23,32,BESO,ROSALÍA & Rauw Alejandro,96,194543,single,3,24-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
30-05-23,33,Amanecemos,La Joaqui & Alan Gomez,77,198183,single,1,16-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b273c213ed3be7becdb1872921e9
30-05-23,34,Marisola - Remix,Cris Mj & Duki & Nicki Nicole,86,237473,single,1,15-12-22,TRUE,https://i.scdn.co/image/ab67616d0000b27384abc8c6cf1e122113f7ab8b
30-05-23,35,Te Escapas De Mis Brazos (Remix),ECKO & Callejero Fino & El Perro,77,217826,single,1,02-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b2737ef4ee04cd88a4e05c08c99d
30-05-23,36,Normal,Feid,87,171880,album,15,14-09-22,TRUE,https://i.scdn.co/image/ab67616d0000b27373456ed697350847810e52b3
30-05-23,37,AL BORDE,Milo j,80,148321,single,5,13-04-23,TRUE,https://i.scdn.co/image/ab67616d0000b273d4e2dc1a0cd59790ec3f91af
30-05-23,38,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,94,214945,single,1,11-01-23,FALSE,https://i.scdn.co/image/ab67616d0000b2732b6d78c5a3f6247aa997b812
30-05-23,39,Azote - Remix,Lolo OG & Callejero Fino & Alejo Isakk,75,226821,single,1,08-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b2736a986d01f25447772d7f5dee
30-05-23,40,La Bachata,Manuel Turizo,87,162637,album,15,17-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
30-05-23,41,CAEN LAS ESTRELLAS,Nicki Nicole,69,145171,album,10,18-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273d91a54eea72c50765e2fa72b
30-05-23,42,Hey Mor,Ozuna,91,196600,album,18,07-10-22,FALSE,https://i.scdn.co/image/ab67616d0000b273125624f2e04f5a1ccb0dfb45
30-05-23,43,Vida Gangster,Lauty Gram,81,170058,single,1,08-12-22,TRUE,https://i.scdn.co/image/ab67616d0000b2735880b7d07ee4a577e0f6ffd7
30-05-23,44,ARRANCARMELO,WOS,80,183547,single,1,06-04-22,FALSE,https://i.scdn.co/image/ab67616d0000b273d8c9945c63f1806031dae6f0
30-05-23,45,Otro Día Más,Ke Personajes,76,202342,single,1,10-06-21,FALSE,https://i.scdn.co/image/ab67616d0000b2738192a9950670d01b9eff0fbc
30-05-23,46,qué le pasa conmigo?,Nicki Nicole,68,167251,album,10,18-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273d91a54eea72c50765e2fa72b
30-05-23,47,Coco Chanel,Eladio Carrion,92,208125,album,18,17-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b273fc8563c0dc75d79e73c2dca0
30-05-23,48,Tu Turrito,Rei & Callejero Fino,76,164701,single,1,04-05-22,FALSE,https://i.scdn.co/image/ab67616d0000b2734aeb7bab88632a5e080c36fb
30-05-23,49,Niña Bonita,Feid & Sean Paul,89,187653,single,1,21-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b27347b049fcbcc571271cc88d9f
30-05-23,50,PUNTO G,Quevedo,86,151324,album,16,20-01-23,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
31-05-23,1,Un Finde | CROSSOVER #2,Big One & FMK & Ke Personajes,89,162500,single,1,04-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b273fc9ce77ab8fcd9eadda3acd3
31-05-23,2,La Bebe - Remix,Yng Lvcas & Peso Pluma,99,234352,single,2,17-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
31-05-23,3,Me Enteré,Tiago PZK & TINI,81,182075,single,1,18-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b2735d78fa55507610429ba13cb6
31-05-23,4,un x100to,Grupo Frontera & Bad Bunny,100,194563,single,1,17-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06
31-05-23,5,Classy 101,Feid & Young Miko,96,195986,single,1,31-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
31-05-23,6,M.A - Remix,BM & Callejero Fino & La Joaqui,85,272727,single,1,05-04-23,TRUE,https://i.scdn.co/image/ab67616d0000b273cbbbad87cff1115a090ed190
31-05-23,7,DISPARA ***,Nicki Nicole,73,143935,album,10,18-05-23,TRUE,https://i.scdn.co/image/ab67616d0000b273d91a54eea72c50765e2fa72b
31-05-23,8,Pobre Corazón - En Vivo,Ke Personajes & Onda Sabanera,85,198930,single,1,02-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b27370bfe435a7dc698bbf0883cf
31-05-23,9,No_se_ve.mp3,Emilia & LUDMILLA & ZECCA,81,203636,single,1,03-05-23,TRUE,https://i.scdn.co/image/ab67616d0000b27332630fe83750d8db0b2b2d5c
31-05-23,10,En La Intimidad | CROSSOVER #1,Big One & Emilia & Callejero Fino,85,165854,single,1,01-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273bfc03d005bbc2f7e7abc889b
31-05-23,11,Ella Baila Sola,Eslabon Armado,91,165671,album,16,28-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
31-05-23,12,ADIÓS,Maria Becerra,81,160856,album,12,08-12-22,TRUE,https://i.scdn.co/image/ab67616d0000b27377ec4341ebb8a0dbfe2df739
31-05-23,13,Ya No Vuelvas (Versión Cuarteto),Luck Ra & La K'onga & Ke Personajes,84,204000,single,1,01-12-22,FALSE,https://i.scdn.co/image/ab67616d0000b273b061c89b210b4e16bd808976
31-05-23,14,WHERE SHE GOES,Bad Bunny,94,231704,single,1,18-05-23,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
31-05-23,15,Rara Vez,Taiu & Milo j,91,128677,single,1,08-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273d467bed4e6b2a01ea8569100
31-05-23,16,Te Cura,Fast & Furious: The Fast Saga & Maria Becerra,73,150612,single,1,17-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b2739ebb3865d33ecc6aa9582cbd
31-05-23,17,Perfecta (Versión 2023),Miranda!,75,221053,album,11,19-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b2730040ea3fe369688ad9757cf2
31-05-23,18,M.A (Mejores Amigos),BM & Phontana,83,158309,single,1,20-09-22,TRUE,https://i.scdn.co/image/ab67616d0000b2737cdf45319edb9583efd3f1c9
31-05-23,19,Dale Mecha,Mesita,75,150829,single,1,02-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273419f7bb549d24a1c68bcdf93
31-05-23,20,Yandel 150,Yandel,90,216148,album,17,13-01-23,TRUE,https://i.scdn.co/image/ab67616d0000b273b2aec01b56eeb74610532700
31-05-23,21,Acróstico,Shakira,91,170785,single,1,11-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273bd6bbd68940f38c764524b63
31-05-23,22,Jagger.mp3,Emilia,82,155861,single,1,30-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b273f9695983789ee4faffba9121
31-05-23,23,MERCHO,LiL CaKe & Migrantes,90,161451,single,1,16-12-22,FALSE,https://i.scdn.co/image/ab67616d0000b2739f1f8adb00c71daa8a9cb22c
31-05-23,24,TQG,KAROL G,96,197933,album,17,24-02-23,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
31-05-23,25,Cupido,TINI,84,174369,album,14,16-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273f5409c637b9a7244e0c0d11d
31-05-23,26,Si No Te Tengo / Ángel / Aquello Que Pasó,Ke Personajes,81,428438,single,1,17-08-21,FALSE,https://i.scdn.co/image/ab67616d0000b27361d8f01f54a346681218e81f
31-05-23,27,BESO,ROSALÍA & Rauw Alejandro,96,194543,single,3,24-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
31-05-23,28,CAEN LAS ESTRELLAS,Nicki Nicole,70,145171,album,10,18-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273d91a54eea72c50765e2fa72b
31-05-23,29,Quiero Creer,Luck Ra & La T y La M & Rusherking,78,145054,single,1,03-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273751e3fea2ebed09f118eb99b
31-05-23,30,Feliz Cumpleaños Ferxxo,Feid,89,155960,album,15,14-09-22,FALSE,https://i.scdn.co/image/ab67616d0000b27373456ed697350847810e52b3
31-05-23,31,Costumbres - Vivo,Damas Gratis & Ke Personajes,80,133077,single,1,27-10-22,FALSE,https://i.scdn.co/image/ab67616d0000b273b726cbc446c49872d64d333d
31-05-23,32,Muñecas,TINI,77,156318,album,14,16-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273f5409c637b9a7244e0c0d11d
31-05-23,33,DISCOTEKA (feat. Locura Mix),The La Planta & BM & Alejo Isakk,77,204480,single,1,16-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b2736eb51112e2a1f9d520e83344
31-05-23,34,AL BORDE,Milo j,80,148321,single,5,13-04-23,TRUE,https://i.scdn.co/image/ab67616d0000b273d4e2dc1a0cd59790ec3f91af
31-05-23,35,Marisola - Remix,Cris Mj & Duki & Nicki Nicole,86,237473,single,1,15-12-22,TRUE,https://i.scdn.co/image/ab67616d0000b27384abc8c6cf1e122113f7ab8b
31-05-23,36,Normal,Feid,87,171880,album,15,14-09-22,TRUE,https://i.scdn.co/image/ab67616d0000b27373456ed697350847810e52b3
31-05-23,37,Amanecemos,La Joaqui & Alan Gomez,77,198183,single,1,16-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b273c213ed3be7becdb1872921e9
31-05-23,38,qué le pasa conmigo?,Nicki Nicole,69,167251,album,10,18-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273d91a54eea72c50765e2fa72b
31-05-23,39,La Bachata,Manuel Turizo,87,162637,album,15,17-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
31-05-23,40,Te Escapas De Mis Brazos (Remix),ECKO & Callejero Fino & El Perro,77,217826,single,1,02-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b2737ef4ee04cd88a4e05c08c99d
31-05-23,41,Hey Mor,Ozuna,91,196600,album,18,07-10-22,FALSE,https://i.scdn.co/image/ab67616d0000b273125624f2e04f5a1ccb0dfb45
31-05-23,42,ARRANCARMELO,WOS,80,183547,single,1,06-04-22,FALSE,https://i.scdn.co/image/ab67616d0000b273d8c9945c63f1806031dae6f0
31-05-23,43,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,94,214945,single,1,11-01-23,FALSE,https://i.scdn.co/image/ab67616d0000b2732b6d78c5a3f6247aa997b812
31-05-23,44,Coco Chanel,Eladio Carrion,92,208125,album,18,17-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b273fc8563c0dc75d79e73c2dca0
31-05-23,45,Niña Bonita,Feid & Sean Paul,89,187653,single,1,21-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b27347b049fcbcc571271cc88d9f
31-05-23,46,Vida Gangster,Lauty Gram,81,170058,single,1,08-12-22,TRUE,https://i.scdn.co/image/ab67616d0000b2735880b7d07ee4a577e0f6ffd7
31-05-23,47,Azote - Remix,Lolo OG & Callejero Fino & Alejo Isakk,75,226821,single,1,08-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b2736a986d01f25447772d7f5dee
31-05-23,48,8:00 AM,Nicki Nicole,70,147603,album,10,18-05-23,TRUE,https://i.scdn.co/image/ab67616d0000b273d91a54eea72c50765e2fa72b
31-05-23,49,PUNTO G,Quevedo,86,151324,album,16,20-01-23,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
31-05-23,50,PARA AMARTE A TI,KHEA,61,215156,album,13,25-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273d347cdec6f49fbad12edb79d
01-06-23,1,Un Finde | CROSSOVER #2,Big One & FMK & Ke Personajes,89,162500,single,1,04-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b273fc9ce77ab8fcd9eadda3acd3
01-06-23,2,La Bebe - Remix,Yng Lvcas & Peso Pluma,99,234352,single,2,17-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
01-06-23,3,Me Enteré,Tiago PZK & TINI,82,182075,single,1,18-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b2735d78fa55507610429ba13cb6
01-06-23,4,un x100to,Grupo Frontera & Bad Bunny,100,194563,single,1,17-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06
01-06-23,5,Classy 101,Feid & Young Miko,96,195986,single,1,31-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
01-06-23,6,M.A - Remix,BM & Callejero Fino & La Joaqui,85,272727,single,1,05-04-23,TRUE,https://i.scdn.co/image/ab67616d0000b273cbbbad87cff1115a090ed190
01-06-23,7,DISPARA ***,Nicki Nicole,73,143935,album,10,18-05-23,TRUE,https://i.scdn.co/image/ab67616d0000b273d91a54eea72c50765e2fa72b
01-06-23,8,Pobre Corazón - En Vivo,Ke Personajes & Onda Sabanera,85,198930,single,1,02-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b27370bfe435a7dc698bbf0883cf
01-06-23,9,No_se_ve.mp3,Emilia & LUDMILLA & ZECCA,81,203636,single,1,03-05-23,TRUE,https://i.scdn.co/image/ab67616d0000b27332630fe83750d8db0b2b2d5c
01-06-23,10,Ella Baila Sola,Eslabon Armado,92,165671,album,16,28-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
01-06-23,11,En La Intimidad | CROSSOVER #1,Big One & Emilia & Callejero Fino,85,165854,single,1,01-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273bfc03d005bbc2f7e7abc889b
01-06-23,12,ADIÓS,Maria Becerra,81,160856,album,12,08-12-22,TRUE,https://i.scdn.co/image/ab67616d0000b27377ec4341ebb8a0dbfe2df739
01-06-23,13,Ya No Vuelvas (Versión Cuarteto),Luck Ra & La K'onga & Ke Personajes,84,204000,single,1,01-12-22,FALSE,https://i.scdn.co/image/ab67616d0000b273b061c89b210b4e16bd808976
01-06-23,14,WHERE SHE GOES,Bad Bunny,95,231704,single,1,18-05-23,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
01-06-23,15,Rara Vez,Taiu & Milo j,91,128677,single,1,08-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273d467bed4e6b2a01ea8569100
01-06-23,16,Te Cura,Fast & Furious: The Fast Saga & Maria Becerra,74,150612,single,1,17-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b2739ebb3865d33ecc6aa9582cbd
01-06-23,17,Perfecta (Versión 2023),Miranda!,75,221053,album,11,19-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b2730040ea3fe369688ad9757cf2
01-06-23,18,M.A (Mejores Amigos),BM & Phontana,83,158309,single,1,20-09-22,TRUE,https://i.scdn.co/image/ab67616d0000b2737cdf45319edb9583efd3f1c9
01-06-23,19,Yandel 150,Yandel,90,216148,album,17,13-01-23,TRUE,https://i.scdn.co/image/ab67616d0000b273b2aec01b56eeb74610532700
01-06-23,20,Dale Mecha,Mesita,76,150829,single,1,02-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273419f7bb549d24a1c68bcdf93
01-06-23,21,Jagger.mp3,Emilia,82,155861,single,1,30-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b273f9695983789ee4faffba9121
01-06-23,22,Acróstico,Shakira,91,170785,single,1,11-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273bd6bbd68940f38c764524b63
01-06-23,23,TQG,KAROL G,96,197933,album,17,24-02-23,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
01-06-23,24,MERCHO,LiL CaKe & Migrantes,90,161451,single,1,16-12-22,FALSE,https://i.scdn.co/image/ab67616d0000b2739f1f8adb00c71daa8a9cb22c
01-06-23,25,Cupido,TINI,84,174369,album,14,16-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273f5409c637b9a7244e0c0d11d
01-06-23,26,Si No Te Tengo / Ángel / Aquello Que Pasó,Ke Personajes,81,428438,single,1,17-08-21,FALSE,https://i.scdn.co/image/ab67616d0000b27361d8f01f54a346681218e81f
01-06-23,27,BESO,ROSALÍA & Rauw Alejandro,96,194543,single,3,24-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
01-06-23,28,Quiero Creer,Luck Ra & La T y La M & Rusherking,78,145054,single,1,03-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273751e3fea2ebed09f118eb99b
01-06-23,29,CAEN LAS ESTRELLAS,Nicki Nicole,71,145171,album,10,18-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273d91a54eea72c50765e2fa72b
01-06-23,30,Feliz Cumpleaños Ferxxo,Feid,89,155960,album,15,14-09-22,FALSE,https://i.scdn.co/image/ab67616d0000b27373456ed697350847810e52b3
01-06-23,31,Costumbres - Vivo,Damas Gratis & Ke Personajes,80,133077,single,1,27-10-22,FALSE,https://i.scdn.co/image/ab67616d0000b273b726cbc446c49872d64d333d
01-06-23,32,Muñecas,TINI,77,156318,album,14,16-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273f5409c637b9a7244e0c0d11d
01-06-23,33,Normal,Feid,87,171880,album,15,14-09-22,TRUE,https://i.scdn.co/image/ab67616d0000b27373456ed697350847810e52b3
01-06-23,34,DISCOTEKA (feat. Locura Mix),The La Planta & BM & Alejo Isakk,77,204480,single,1,16-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b2736eb51112e2a1f9d520e83344
01-06-23,35,Marisola - Remix,Cris Mj & Duki & Nicki Nicole,87,237473,single,1,15-12-22,TRUE,https://i.scdn.co/image/ab67616d0000b27384abc8c6cf1e122113f7ab8b
01-06-23,36,AL BORDE,Milo j,80,148321,single,5,13-04-23,TRUE,https://i.scdn.co/image/ab67616d0000b273d4e2dc1a0cd59790ec3f91af
01-06-23,37,Amanecemos,La Joaqui & Alan Gomez,77,198183,single,1,16-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b273c213ed3be7becdb1872921e9
01-06-23,38,qué le pasa conmigo?,Nicki Nicole,70,167251,album,10,18-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273d91a54eea72c50765e2fa72b
01-06-23,39,La Bachata,Manuel Turizo,87,162637,album,15,17-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
01-06-23,40,Hey Mor,Ozuna,91,196600,album,18,07-10-22,FALSE,https://i.scdn.co/image/ab67616d0000b273125624f2e04f5a1ccb0dfb45
01-06-23,41,Te Escapas De Mis Brazos (Remix),ECKO & Callejero Fino & El Perro,77,217826,single,1,02-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b2737ef4ee04cd88a4e05c08c99d
01-06-23,42,ARRANCARMELO,WOS,80,183547,single,1,06-04-22,FALSE,https://i.scdn.co/image/ab67616d0000b273d8c9945c63f1806031dae6f0
01-06-23,43,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,94,214945,single,1,11-01-23,FALSE,https://i.scdn.co/image/ab67616d0000b2732b6d78c5a3f6247aa997b812
01-06-23,44,8:00 AM,Nicki Nicole,71,147603,album,10,18-05-23,TRUE,https://i.scdn.co/image/ab67616d0000b273d91a54eea72c50765e2fa72b
01-06-23,45,Niña Bonita,Feid & Sean Paul,89,187653,single,1,21-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b27347b049fcbcc571271cc88d9f
01-06-23,46,Coco Chanel,Eladio Carrion,92,208125,album,18,17-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b273fc8563c0dc75d79e73c2dca0
01-06-23,47,Vida Gangster,Lauty Gram,81,170058,single,1,08-12-22,TRUE,https://i.scdn.co/image/ab67616d0000b2735880b7d07ee4a577e0f6ffd7
01-06-23,48,Azote - Remix,Lolo OG & Callejero Fino & Alejo Isakk,75,226821,single,1,08-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b2736a986d01f25447772d7f5dee
01-06-23,49,PARA AMARTE A TI,KHEA,62,215156,album,13,25-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273d347cdec6f49fbad12edb79d
01-06-23,50,PUNTO G,Quevedo,86,151324,album,16,20-01-23,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
02-06-23,1,Un Finde | CROSSOVER #2,Big One & FMK & Ke Personajes,89,162500,single,1,04-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b273fc9ce77ab8fcd9eadda3acd3
02-06-23,2,La Bebe - Remix,Yng Lvcas & Peso Pluma,99,234352,single,2,17-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
02-06-23,3,Me Enteré,Tiago PZK & TINI,82,182075,single,1,18-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b2735d78fa55507610429ba13cb6
02-06-23,4,un x100to,Grupo Frontera & Bad Bunny,100,194563,single,1,17-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06
02-06-23,5,Ella Baila Sola,Eslabon Armado,92,165671,album,16,28-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
02-06-23,6,Classy 101,Feid & Young Miko,96,195986,single,1,31-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
02-06-23,7,M.A - Remix,BM & Callejero Fino & La Joaqui,85,272727,single,1,05-04-23,TRUE,https://i.scdn.co/image/ab67616d0000b273cbbbad87cff1115a090ed190
02-06-23,8,DISPARA ***,Nicki Nicole,74,143935,album,10,18-05-23,TRUE,https://i.scdn.co/image/ab67616d0000b273d91a54eea72c50765e2fa72b
02-06-23,9,No_se_ve.mp3,Emilia & LUDMILLA & ZECCA,81,203636,single,1,03-05-23,TRUE,https://i.scdn.co/image/ab67616d0000b27332630fe83750d8db0b2b2d5c
02-06-23,10,Pobre Corazón - En Vivo,Ke Personajes & Onda Sabanera,85,198930,single,1,02-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b27370bfe435a7dc698bbf0883cf
02-06-23,11,En La Intimidad | CROSSOVER #1,Big One & Emilia & Callejero Fino,85,165854,single,1,01-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273bfc03d005bbc2f7e7abc889b
02-06-23,12,ADIÓS,Maria Becerra,81,160856,album,12,08-12-22,TRUE,https://i.scdn.co/image/ab67616d0000b27377ec4341ebb8a0dbfe2df739
02-06-23,13,WHERE SHE GOES,Bad Bunny,95,231704,single,1,18-05-23,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
02-06-23,14,Ya No Vuelvas (Versión Cuarteto),Luck Ra & La K'onga & Ke Personajes,84,204000,single,1,01-12-22,FALSE,https://i.scdn.co/image/ab67616d0000b273b061c89b210b4e16bd808976
02-06-23,15,Te Cura,Fast & Furious: The Fast Saga & Maria Becerra,75,150612,single,1,17-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b2739ebb3865d33ecc6aa9582cbd
02-06-23,16,Rara Vez,Taiu & Milo j,91,128677,single,1,08-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273d467bed4e6b2a01ea8569100
02-06-23,17,Perfecta (Versión 2023),Miranda!,76,221053,album,11,19-04-23,FALSE,https://i.scdn.co/image/ab67616d0000b2730040ea3fe369688ad9757cf2
02-06-23,18,M.A (Mejores Amigos),BM & Phontana,83,158309,single,1,20-09-22,TRUE,https://i.scdn.co/image/ab67616d0000b2737cdf45319edb9583efd3f1c9
02-06-23,19,Yandel 150,Yandel,90,216148,album,17,13-01-23,TRUE,https://i.scdn.co/image/ab67616d0000b273b2aec01b56eeb74610532700
02-06-23,20,Dale Mecha,Mesita,76,150829,single,1,02-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273419f7bb549d24a1c68bcdf93
02-06-23,21,Jagger.mp3,Emilia,82,155861,single,1,30-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b273f9695983789ee4faffba9121
02-06-23,22,TQG,KAROL G,96,197933,album,17,24-02-23,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
02-06-23,23,Acróstico,Shakira,91,170785,single,1,11-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273bd6bbd68940f38c764524b63
02-06-23,24,MERCHO,LiL CaKe & Migrantes,90,161451,single,1,16-12-22,FALSE,https://i.scdn.co/image/ab67616d0000b2739f1f8adb00c71daa8a9cb22c
02-06-23,25,Cupido,TINI,84,174369,album,14,16-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273f5409c637b9a7244e0c0d11d
02-06-23,26,Si No Te Tengo / Ángel / Aquello Que Pasó,Ke Personajes,81,428438,single,1,17-08-21,FALSE,https://i.scdn.co/image/ab67616d0000b27361d8f01f54a346681218e81f
02-06-23,27,BESO,ROSALÍA & Rauw Alejandro,96,194543,single,3,24-03-23,FALSE,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
02-06-23,28,Quiero Creer,Luck Ra & La T y La M & Rusherking,78,145054,single,1,03-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273751e3fea2ebed09f118eb99b
02-06-23,29,Feliz Cumpleaños Ferxxo,Feid,89,155960,album,15,14-09-22,FALSE,https://i.scdn.co/image/ab67616d0000b27373456ed697350847810e52b3
02-06-23,30,Costumbres - Vivo,Damas Gratis & Ke Personajes,80,133077,single,1,27-10-22,FALSE,https://i.scdn.co/image/ab67616d0000b273b726cbc446c49872d64d333d
02-06-23,31,CAEN LAS ESTRELLAS,Nicki Nicole,71,145171,album,10,18-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273d91a54eea72c50765e2fa72b
02-06-23,32,Muñecas,TINI,77,156318,album,14,16-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b273f5409c637b9a7244e0c0d11d
02-06-23,33,DISCOTEKA (feat. Locura Mix),The La Planta & BM & Alejo Isakk,77,204480,single,1,16-02-23,FALSE,https://i.scdn.co/image/ab67616d0000b2736eb51112e2a1f9d520e83344
02-06-23,34,Normal,Feid,87,171880,album,15,14-09-22,TRUE,https://i.scdn.co/image/ab67616d0000b27373456ed697350847810e52b3
02-06-23,35,Marisola - Remix,Cris Mj & Duki & Nicki Nicole,87,237473,single,1,15-12-22,TRUE,https://i.scdn.co/image/ab67616d0000b27384abc8c6cf1e122113f7ab8b
02-06-23,36,AL BORDE,Milo j,80,148321,single,5,13-04-23,TRUE,https://i.scdn.co/image/ab67616d0000b273d4e2dc1a0cd59790ec3f91af
02-06-23,37,Amanecemos,La Joaqui & Alan Gomez,77,198183,single,1,16-03-23,TRUE,https://i.scdn.co/image/ab67616d0000b273c213ed3be7becdb1872921e9
02-06-23,38,qué le pasa conmigo?,Nicki Nicole,71,167251,album,10,18-05-23,FALSE,https://i.scdn.co/image/ab67616d0000b273d91a54eea72c50765e2fa72b
